popularity,followers,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
89,22754657,0.712,0.481,-5.415,0,0.0487,0.173,0,0.241,0.062,140
89,14233060,0.526,0.655,-4.208,0,0.326,0.0566,0,0.116,0.156,121.127
89,14233060,0.762,0.622,-6.293,0,0.223,0.352,0,0.145,0.626,130.019
89,14233060,0.571,0.556,-5.857,1,0.223,0.0662,0.000149,0.137,0.0762,155.465
89,14233060,0.699,0.543,-8.879,1,0.138,0.0411,1.26E-06,0.178,0.14,130.064
89,14233060,0.932,0.578,-4.478,1,0.366,0.115,0,0.115,0.623,129.991
89,14233060,0.666,0.693,-3.638,1,0.199,0.047,0,0.115,0.132,159.972
89,73133281,0.749,0.925,-5.034,1,0.227,0.241,0,0.52,0.641,86.989
89,56195188,0.749,0.925,-5.034,1,0.227,0.241,0,0.52,0.641,86.989
89,14233060,0.95,0.5,-8.18,1,0.399,0.103,3.77E-05,0.103,0.598,114.009
89,56195188,0.588,0.391,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069
89,22754657,0.716,0.823,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957
89,73133281,0.748,0.749,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09
89,14233060,0.628,0.481,-7.775,1,0.475,0.29,0,0.118,0.33,108.761
89,24546695,0.748,0.705,-4.547,0,0.485,0.204,0,0.246,0.483,189.891
89,14233060,0.753,0.76,-4.518,0,0.0859,0.446,3.13E-05,0.182,0.657,91.953
89,14233060,0.752,0.658,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951
89,36710194,0.863,0.666,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908
89,14233060,0.803,0.597,-6.035,0,0.141,0.000619,4.5E-06,0.323,0.331,136.008
89,22754657,0.684,0.791,-4.435,1,0.309,0.0939,0,0.359,0.529,153.992
89,14233060,0.467,0.417,-10.614,0,0.074,0.421,0.000202,0.102,0.171,120.021
89,14233060,0.867,0.517,-6.914,1,0.307,0.0116,0,0.31,0.271,143.043
89,24546695,0.884,0.657,-4.569,0,0.0977,0.00589,0,0.154,0.489,107.059
89,6354202,0.549,0.44,-8.192,1,0.0264,0.232,7.37E-06,0.107,0.214,128.01
89,56195188,0.781,0.728,-4.981,1,0.0621,0.0509,1.94E-06,0.257,0.395,102.99
89,56195188,0.619,0.806,-4.8,0,0.0483,0.272,0,0.0671,0.877,95
89,73133281,0.794,0.637,-6.29,0,0.339,0.028,0,0.0919,0.393,103.868
89,14233060,0.833,0.434,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062
89,24546695,0.667,0.582,-5.791,0,0.267,0.00466,0,0.124,0.141,121.972
89,6354202,0.403,0.537,-6.628,1,0.031,0.59,0,0.112,0.414,69.877
89,73133281,0.655,0.859,-4.277,0,0.221,0.328,0,0.248,0.525,140.049
89,6354202,0.532,0.584,-5.254,1,0.0248,0.723,0,0.101,0.367,88.003
89,73133281,0.852,0.752,-5.793,1,0.0597,0.0169,0,0.394,0.389,89.95
89,22754657,0.795,0.594,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002
89,73133281,0.94,0.633,-3.56,1,0.0467,0.0581,4.04E-05,0.281,0.962,121.003
89,22754657,0.861,0.603,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043
89,73133281,0.57,0.883,-3.099,0,0.219,0.129,0,0.0949,0.911,78.887
89,73133281,0.963,0.643,-5.785,0,0.117,0.0507,4.94E-05,0.157,0.534,107.005
89,14233060,0.422,0.641,-4.947,0,0.323,0.422,0,0.317,0.654,187.027
89,14233060,0.881,0.546,-7.566,1,0.12,0.00296,4.72E-06,0.226,0.276,140.032
89,22754657,0.743,0.571,-6.054,0,0.145,0.24,0,0.291,0.495,119.054
89,73133281,0.809,0.947,-2.868,1,0.311,0.518,0,0.345,0.443,112.377
89,73133281,0.907,0.64,-6.542,1,0.354,0.261,0,0.0785,0.803,120.995
89,24546695,0.856,0.694,-4.393,1,0.169,0.371,0,0.109,0.489,122.08
89,14233060,0.688,0.736,-6.141,1,0.0314,0.382,8.99E-06,0.358,0.498,110.035
89,14233060,0.851,0.621,-6.679,1,0.362,0.0233,0,0.161,0.532,150.969
89,73133281,0.701,0.931,-0.945,0,0.243,0.239,0,0.194,0.362,79.996
89,56195188,0.391,0.745,-6.296,1,0.0884,0.0497,0,0.329,0.483,78.205
89,14233060,0.935,0.472,-9.304,0,0.0575,0.0455,0,0.19,0.659,130.041
89,22754657,0.902,0.819,-3.321,1,0.316,0.041,0,0.106,0.745,89
89,6354202,0.5,0.803,-4.591,1,0.032,0.11,2.12E-05,0.296,0.451,150.058
89,14233060,0.931,0.667,-7.043,0,0.318,0.0144,0,0.15,0.667,142.039
89,6354202,0.555,0.771,-5.237,1,0.0282,0.247,7.26E-05,0.149,0.442,139.971
89,14233060,0.509,0.51,-9.522,0,0.425,0.176,0,0.223,0.22,82.407
89,14233060,0.854,0.599,-7.406,0,0.355,0.022,0,0.173,0.849,157.031
89,73133281,0.65,0.639,-5.962,1,0.458,0.0942,0,0.135,0.563,139.226
89,56195188,0.402,0.696,-4.799,0,0.0448,0.0476,0,0.628,0.227,180.158
89,14233060,0.739,0.416,-9.319,0,0.285,0.0966,1.27E-05,0.1,0.259,109.168
89,22754657,0.362,0.714,-3.07,0,0.0835,0.269,0,0.21,0.309,67.4
89,56195188,0.631,0.927,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962
89,73133281,0.852,0.666,-6.923,0,0.184,0.135,0,0.798,0.726,91.046
89,14233060,0.6,0.592,-4.947,1,0.0545,0.0191,0,0.0955,0.0663,130.205
89,14233060,0.8,0.523,-6.578,1,0.107,0.00108,0,0.352,0.379,147.057
89,24546695,0.678,0.562,-9.197,0,0.508,0.193,0,0.104,0.566,94.241
89,6354202,0.553,0.884,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074
89,17315713,0.823,0.544,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903
88,91670526,0.645,0.877,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324
88,41121079,0.362,0.714,-3.07,0,0.0835,0.269,0,0.21,0.309,67.4
88,15399581,0.795,0.568,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173
88,72903503,0.552,0.603,-5.71,1,0.0334,0.199,0,0.151,0.231,139.908
88,41121079,0.569,0.777,-4.041,0,0.0834,0.139,0,0.132,0.181,164.027
88,45406333,0.507,0.828,-6.023,1,0.0449,0.00711,2.44E-05,0.261,0.489,178.032
88,15399581,0.817,0.656,-7.086,0,0.277,0.051,0,0.115,0.314,139.915
88,72903503,0.654,0.76,-3.669,0,0.045,0.0797,0,0.299,0.41,99.945
88,41121079,0.617,0.684,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113
88,91670526,0.653,0.445,-7.183,0,0.0413,0.31,0,0.116,0.176,144.02
88,72903503,0.66,0.811,-4.852,1,0.0357,0.00141,1.17E-06,0.251,0.675,103.191
88,72903503,0.512,0.494,-8.16,0,0.206,0.0948,0,0.124,0.492,76.002
88,15399581,0.931,0.667,-7.043,0,0.318,0.0144,0,0.15,0.667,142.039
88,72903503,0.797,0.608,-6.096,0,0.0584,0.00112,7.66E-05,0.0748,0.402,127.999
88,91670526,0.538,0.512,-4.548,0,0.0262,0.22,0,0.101,0.12,144.978
88,13406634,0.639,0.859,-2.758,0,0.147,0.135,0,0.129,0.566,93.132
88,41121079,0.585,0.52,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801
88,15399581,0.851,0.621,-6.679,1,0.362,0.0233,0,0.161,0.532,150.969
88,30019293,0.745,0.944,-3.959,1,0.134,0.21,1.45E-06,0.333,0.951,179.991
88,41121079,0.62,0.69,-6.508,1,0.0493,0.0931,0,0.131,0.331,133.935
88,72903503,0.62,0.69,-6.508,1,0.0493,0.0931,0,0.131,0.331,133.935
88,72903503,0.78,0.733,-2.851,0,0.112,0.166,0,0.341,0.895,104.086
88,91670526,0.683,0.615,-5.737,1,0.0966,0.222,8.25E-06,0.154,0.45,77.014
88,45406333,0.545,0.675,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97
88,15399581,0.85,0.785,-4.963,0,0.345,0.0367,0,0.155,0.718,145.063
88,13406634,0.795,0.594,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002
88,91670526,0.624,0.672,-5.334,1,0.106,0.0967,0,0.155,0.26,159.852
88,91670526,0.706,0.786,-3.417,0,0.091,0.26,0,0.38,0.751,150.028
88,72903503,0.571,0.873,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691
88,41121079,0.38,0.454,-10.271,0,0.0362,0.755,0.623,0.263,0.288,77.592
88,15399581,0.859,0.477,-6.116,1,0.428,0.00414,0,0.0819,0.153,145.979
88,15399581,0.788,0.689,-7.211,1,0.13,0.0112,0,0.22,0.681,136.045
88,91670526,0.4,0.795,-3.731,0,0.461,0.119,0,0.159,0.702,190.097
88,91670526,0.772,0.506,-6.558,0,0.139,0.0814,1.1E-05,0.182,0.456,127.894
88,91670526,0.877,0.547,-5.705,1,0.18,0.0122,1.51E-05,0.028,0.687,99.034
88,41121079,0.548,0.653,-3.875,1,0.081,0.456,0,0.103,0.163,150.068
88,91670526,0.71,0.614,-6.757,0,0.0431,0.186,0,0.0974,0.658,148.152
88,41121079,0.542,0.674,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388
88,15399581,0.773,0.75,-4.009,0,0.117,0.109,0,0.174,0.783,123.426
88,15399581,0.86,0.717,-4.614,0,0.297,0.00246,0,0.159,0.528,148.955
88,15399581,0.926,0.666,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079
88,41121079,0.606,0.775,-4.269,0,0.0671,0.262,0,0.1,0.307,164.02
88,72903503,0.583,0.444,-8.601,1,0.0456,0.593,0,0.353,0.167,119.59
88,72903503,0.752,0.85,-8.327,1,0.0819,0.025,0.000131,0.149,0.491,122.991
88,15399581,0.733,0.567,-6.718,1,0.319,0.0129,0,0.382,0.319,75.491
88,15399581,0.752,0.658,-6.297,1,0.342,0.0421,0,0.0927,0.387,151.951
88,41121079,0.469,0.489,-6.071,1,0.0314,0.841,0,0.103,0.201,74.013
88,45406333,0.263,0.315,-10.797,1,0.03,0.0217,0.163,0.109,0.196,142.657
88,91670526,0.525,0.621,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9
88,26238966,0.604,0.788,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
88,72903503,0.649,0.716,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988
88,30019293,0.541,0.628,-4.682,0,0.0603,0.733,0,0.056,0.364,80.027
88,13406634,0.886,0.473,-7.338,0,0.255,0.27,2.58E-05,0.0864,0.438,135.065
88,15399581,0.797,0.731,-4.443,0,0.0479,0.229,0,0.224,0.623,146.93
88,72903503,0.674,0.619,-5.239,1,0.0295,0.187,0,0.0493,0.296,117.927
88,15399581,0.883,0.808,-3.158,0,0.182,0.0313,0,0.207,0.806,119.01
88,41121079,0.798,0.733,-4.811,0,0.0476,0.265,1.25E-06,0.114,0.861,146.046
88,72903503,0.877,0.444,-7.547,1,0.172,0.24,0,0.169,0.658,129.06
88,91670526,0.671,0.876,-6.034,1,0.239,0.266,0,0.444,0.8,100.016
88,72903503,0.451,0.876,-5.378,1,0.0362,0.0227,0.0999,0.104,0.353,139.908
88,72903503,0.495,0.333,-10.109,0,0.0288,0.737,0,0.112,0.37,99.757
88,91670526,0.552,0.599,-5.75,0,0.0404,0.0703,0,0.0986,0.0916,161.884
88,91670526,0.708,0.454,-7.07,1,0.0395,0.0217,0,0.073,0.24,110.963
88,15399581,0.848,0.451,-7.539,0,0.228,0.0208,0,0.194,0.223,135.941
88,72903503,0.676,0.506,-6.652,0,0.0958,0.345,0,0.118,0.497,145.842
88,72903503,0.593,0.34,-10.516,0,0.138,0.0895,2.65E-06,0.113,0.423,99.905
88,15399581,0.742,0.579,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994
88,72903503,0.705,0.865,-4.076,0,0.0712,0.0136,0,0.179,0.585,97.969
88,15399581,0.762,0.622,-6.293,0,0.223,0.352,0,0.145,0.626,130.019
88,72903503,0.472,0.643,-3.656,1,0.031,0.0189,0,0.0957,0.832,151.783
88,91670526,0.687,0.702,-5.324,0,0.0455,0.0064,4.35E-05,0.204,0.284,129.956
88,41121079,0.442,0.737,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93
88,30019293,0.792,0.73,-5.376,1,0.0698,0.0623,2.66E-05,0.089,0.616,128.029
88,72903503,0.729,0.868,-3.319,1,0.0609,0.00939,0,0.283,0.632,124.957
88,91670526,0.652,0.31,-10.212,1,0.0509,0.43,1.16E-05,0.182,0.304,119.913
88,72903503,0.575,0.911,-5.318,0,0.0639,0.306,0,0.434,0.407,150.001
88,15399581,0.837,0.601,-5.628,1,0.198,0.21,0,0.0928,0.749,142.977
88,15399581,0.741,0.599,-6.672,0,0.419,0.00961,0,0.785,0.276,139.891
88,72903503,0.549,0.307,-9.171,0,0.0351,0.776,0,0.0871,0.428,135.57
88,72903503,0.586,0.774,-3.883,0,0.261,0.255,0,0.137,0.651,78.712
88,15399581,0.859,0.563,-6.635,0,0.112,0.0541,0,0.0685,0.412,119.934
88,91670526,0.813,0.456,-7.667,0,0.0684,0.169,2.86E-06,0.105,0.587,108.801
88,45406333,0.486,0.617,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015
88,72903503,0.689,0.816,-3.951,0,0.178,0.0188,2.42E-06,0.181,0.776,127.972
88,30019293,0.705,0.609,-4.897,1,0.0307,0.0257,0,0.0846,0.476,115.474
88,72903503,0.835,0.691,-5.828,1,0.113,0.0159,1.44E-05,0.108,0.581,103.999
88,15399581,0.512,0.623,-6.553,0,0.0808,0.0187,0,0.13,0.219,112.15
88,15399581,0.898,0.567,-6.446,1,0.302,0.0165,0,0.109,0.602,141.973
88,26238966,0.608,0.614,-3.727,1,0.0285,0.227,3.82E-06,0.157,0.402,127.885
88,91670526,0.647,0.309,-7.948,0,0.0366,0.78,7.41E-06,0.202,0.195,87.045
88,15399581,0.813,0.528,-6.305,0,0.313,0.0715,0,0.125,0.131,79.532
88,91670526,0.592,0.584,-6.232,0,0.0893,0.158,2.63E-06,0.132,0.447,88.073
88,91670526,0.648,0.938,-3.298,1,0.115,0.0339,1.28E-06,0.0564,0.849,78.496
88,72903503,0.543,0.718,-4.795,1,0.0268,0.432,0,0.437,0.155,82.003
88,15399581,0.791,0.513,-6.568,0,0.269,0.0235,2.83E-05,0.101,0.481,76.997
88,41121079,0.695,0.762,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042
88,41121079,0.757,0.721,-2.906,0,0.0691,0.00196,0,0.647,0.364,124.036
88,45406333,0.738,0.482,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457
88,30019293,0.965,0.485,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025
88,30019293,0.697,0.91,-3.92,1,0.247,0.00271,0,0.147,0.623,127.031
88,28193398,0.567,0.267,-6.502,1,0.0299,0.839,1.46E-06,0.089,0.0592,110.011
88,45406333,0.33,0.58,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093
88,41121079,0.652,0.591,-7.274,0,0.0418,0.145,5.65E-06,0.164,0.274,121.873
88,91670526,0.688,0.455,-8.632,0,0.199,0.186,0,0.0794,0.557,87.865
88,45406333,0.257,0.805,-7.025,1,0.0559,0.0081,0.494,0.357,0.39,175.251
88,91670526,0.831,0.485,-6.677,0,0.15,0.375,1.47E-05,0.118,0.622,80.022
88,41121079,0.665,0.741,-3.694,1,0.0787,0.154,3.02E-05,0.345,0.57,144.968
88,15399581,0.712,0.598,-5.368,0,0.0388,0.0546,0,0.154,0.504,130.007
88,15399581,0.843,0.359,-7.417,1,0.461,0.069,0,0.12,0.156,81.987
88,41121079,0.476,0.701,-4.234,1,0.0349,0.102,0,0.242,0.405,163.882
88,41121079,0.614,0.66,-2.848,1,0.0441,0.19,0,0.211,0.452,145.01
88,15399581,0.716,0.541,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978
88,15399581,0.682,0.741,-4.489,1,0.249,0.127,0,0.239,0.619,164.043
88,15399581,0.673,0.649,-8.433,0,0.196,0.188,0,0.122,0.47,153.075
88,91670526,0.671,0.714,-5.373,1,0.21,0.0844,1.48E-06,0.0568,0.477,105.137
88,72903503,0.759,0.584,-6.655,1,0.06,0.0652,1.59E-06,0.16,0.374,127.138
88,26238966,0.668,0.64,-5.208,0,0.0888,0.049,0,0.0675,0.259,130.004
88,15399581,0.748,0.771,-4.156,1,0.15,0.101,0,0.135,0.792,142.086
88,72903503,0.644,0.595,-6.877,1,0.215,0.121,0,0.279,0.554,148.889
88,72903503,0.568,0.877,-5.094,1,0.0924,0.0309,4.4E-06,0.213,0.738,171.723
88,26238966,0.773,0.813,-4.609,0,0.0797,0.0331,3.77E-05,0.192,0.707,127.93
88,15399581,0.776,0.752,-4.711,0,0.193,0.325,0,0.33,0.716,140.013
88,72903503,0.648,0.681,-8.389,0,0.0378,0.263,0.00783,0.0971,0.767,157.941
88,26238966,0.691,0.921,-1.702,0,0.0535,0.174,0,0.331,0.802,130.072
88,91670526,0.699,0.713,-5.507,0,0.0594,0.04,3.11E-06,0.294,0.354,121.993
88,41121079,0.632,0.732,-3.498,1,0.092,0.105,1.15E-05,0.111,0.317,159
88,13406634,0.799,0.597,-5.131,0,0.0611,0.0788,5.66E-06,0.1,0.419,110.001
88,15399581,0.792,0.707,-5.218,0,0.0623,0.116,0,0.12,0.408,134.997
88,72903503,0.481,0.285,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029
88,91670526,0.739,0.516,-7.154,1,0.0539,0.67,0,0.151,0.434,120.109
88,28193398,0.53,0.512,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946
88,13406634,0.692,0.684,-7.364,1,0.155,0.131,0,0.156,0.406,112.912
88,72903503,0.568,0.517,-7.316,0,0.0894,0.146,0,0.343,0.578,104.443
88,72903503,0.465,0.494,-6.813,0,0.0364,0.837,0,0.434,0.456,123.24
88,91670526,0.758,0.665,-5.188,0,0.0774,0.0815,0.000157,0.216,0.643,151.976
88,30019293,0.764,0.751,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977
88,15399581,0.881,0.457,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97
88,45406333,0.28,0.449,-7.736,1,0.0292,0.638,0.701,0.105,0.103,136.4
88,15399581,0.775,0.757,-4.139,1,0.175,0.162,0,0.148,0.562,142.933
88,41121079,0.63,0.804,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146
88,91670526,0.729,0.475,-4.985,1,0.0364,0.378,0,0.12,0.371,62.52
88,26238966,0.669,0.939,-2.06,1,0.0427,0.0463,1.12E-06,0.335,0.264,127.947
88,15399581,0.706,0.559,-5.216,0,0.0416,0.0372,0,0.379,0.252,78.534
88,72903503,0.407,0.228,-8.686,1,0.0339,0.923,0,0.104,0.583,87.958
88,13406634,0.764,0.705,-3.463,1,0.0284,0.259,8.92E-05,0.12,0.781,110.97
88,15399581,0.866,0.64,-6.195,0,0.413,0.000697,0.000114,0.702,0.636,142.04
88,26238966,0.739,0.704,-5.797,0,0.0415,0.0101,0,0.25,0.348,128.024
88,91670526,0.717,0.653,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966
88,72903503,0.533,0.436,-9.542,0,0.0289,0.45,0,0.102,0.169,103.477
88,91670526,0.698,0.708,-4.943,0,0.0454,0.0251,0,0.124,0.322,115.036
88,45406333,0.588,0.701,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988
88,30019293,0.764,0.763,-5.109,1,0.0576,0.641,0,0.0706,0.511,92.727
88,91670526,0.499,0.462,-5.308,1,0.0312,0.801,0,0.0946,0.599,127.698
88,15399581,0.775,0.72,-5.353,0,0.193,0.0236,0,0.114,0.49,155.086
88,41121079,0.76,0.479,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911
88,15399581,0.7,0.693,-6.553,1,0.14,0.00375,0,0.314,0.525,133.981
88,91670526,0.757,0.73,-6.304,1,0.185,0.0342,5.87E-05,0.136,0.452,90.013
88,72903503,0.696,0.419,-8.198,1,0.0256,0.018,0.000818,0.211,0.353,96.482
88,28193398,0.676,0.771,-3.675,1,0.0483,0.0237,7E-06,0.102,0.569,99.048
88,72903503,0.798,0.675,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956
88,13406634,0.698,0.633,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924
88,26238966,0.675,0.601,-4.733,0,0.116,0.00372,0,0.0458,0.931,127.938
88,41121079,0.625,0.536,-5.428,1,0.0776,0.038,2.31E-05,0.167,0.253,159.914
88,72903503,0.663,0.889,-2.975,1,0.303,0.0376,0,0.784,0.837,152.186
88,72903503,0.546,0.155,-14.378,1,0.0428,0.987,6.02E-05,0.18,0.512,72.331
88,41121079,0.664,0.667,-5.941,1,0.154,0.64,1.22E-06,0.0753,0.381,180.064
88,72903503,0.652,0.383,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765
88,15399581,0.747,0.606,-5.286,1,0.172,0.222,0,0.281,0.2,155.055
88,41121079,0.825,0.483,-5.746,0,0.08,0.538,1.48E-05,0.204,0.892,139.98
88,72903503,0.825,0.483,-5.746,0,0.08,0.538,1.48E-05,0.204,0.892,139.98
88,41121079,0.724,0.675,-5.267,1,0.0867,0.0978,9.41E-06,0.351,0.325,160.048
88,91670526,0.334,0.622,-5.611,0,0.0629,0.0826,1.34E-05,0.106,0.21,139.546
88,91670526,0.737,0.802,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015
88,91670526,0.65,0.825,-4.645,1,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091
88,72903503,0.654,0.63,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991
88,45406333,0.425,0.732,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98
88,26238966,0.466,0.747,-4.838,0,0.0795,0.417,9.76E-06,0.107,0.43,92.161
88,91670526,0.287,0.364,-8.295,1,0.0306,0.418,1.8E-05,0.185,0.11,103.777
88,41121079,0.599,0.571,-4.998,1,0.0665,0.198,0,0.0969,0.285,151.974
88,72903503,0.383,0.256,-8.572,1,0.0332,0.88,2.69E-06,0.169,0.519,114.188
88,91670526,0.659,0.662,-5.768,1,0.434,0.211,0,0.228,0.704,109.957
88,72903503,0.639,0.57,-4.966,1,0.042,0.0233,0,0.329,0.728,92.073
88,72903503,0.764,0.443,-6.625,1,0.0439,0.52,1.96E-05,0.0749,0.63,138.999
88,41121079,0.797,0.631,-3.818,0,0.0786,0.0904,3.71E-06,0.0998,0.288,129.915
88,91670526,0.65,0.736,-5.84,0,0.229,0.0528,0,0.235,0.613,159.173
88,91670526,0.324,0.327,-7.494,1,0.0409,0.825,0,0.101,0.334,81.328
88,28193398,0.448,0.838,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863
88,15399581,0.729,0.603,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972
88,91670526,0.45,0.619,-7.412,1,0.372,0.329,0,0.319,0.427,83.3
88,30019293,0.778,0.824,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024
88,91670526,0.621,0.834,-3.166,1,0.105,0.127,0,0.0854,0.561,156.095
88,13406634,0.436,0.655,-8.37,0,0.0583,0.499,8.1E-06,0.688,0.412,121.002
88,72903503,0.717,0.55,-6.019,0,0.0521,0.0358,0.00196,0.126,0.332,96.976
88,91670526,0.487,0.534,-5.664,0,0.0555,0.36,0,0.1,0.173,131.798
88,41121079,0.75,0.56,-8.094,1,0.105,0.546,0,0.111,0.459,140.06
88,15399581,0.902,0.673,-7.481,1,0.458,0.159,0,0.289,0.615,132.066
88,15399581,0.892,0.486,-8.637,0,0.384,0.048,0,0.146,0.535,120.998
88,72903503,0.714,0.833,-5.239,1,0.0259,0.00249,0,0.298,0.663,129.964
88,45406333,0.491,0.693,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027
88,72903503,0.619,0.241,-7.102,0,0.046,0.9,0,0.116,0.0719,79.461
88,41121079,0.47,0.709,-4.563,1,0.0299,0.00124,0.00121,0.302,0.247,98.036
88,72903503,0.569,0.797,-7.674,1,0.0599,0.124,1.14E-06,0.105,0.664,163.972
88,41121079,0.793,0.344,-9.757,1,0.357,0.112,1.68E-06,0.15,0.45,166.105
88,15399581,0.961,0.438,-7.877,1,0.31,0.0431,0,0.139,0.412,124.018
88,45406333,0.42,0.69,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014
88,72903503,0.677,0.696,-6.181,1,0.119,0.321,0,0.42,0.464,90.03
88,72903503,0.597,0.45,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765
88,91670526,0.597,0.45,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765
88,45406333,0.315,0.418,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116
88,41121079,0.507,0.48,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046
88,45406333,0.548,0.475,-12.42,1,0.0355,0.615,0.808,0.0944,0.0349,126.974
88,15399581,0.862,0.65,-6.978,0,0.355,0.0207,0,0.568,0.658,131.194
88,41121079,0.747,0.834,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005
88,91670526,0.726,0.554,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999
88,28193398,0.575,0.621,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987
88,26238966,0.561,0.87,-6.103,1,0.343,0.0015,2.82E-06,0.246,0.498,129.98
88,72903503,0.646,0.52,-7.289,1,0.0412,0.0137,0,0.275,0.328,68.517
88,13406634,0.507,0.644,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913
88,45406333,0.592,0.342,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953
88,30019293,0.865,0.69,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983
88,15399581,0.95,0.654,-5.895,0,0.307,0.0744,0,0.138,0.886,132.936
88,72903503,0.845,0.567,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
88,72903503,0.687,0.705,-8.453,0,0.0522,0.0339,0,0.164,0.449,110.048
88,91670526,0.527,0.435,-8.363,1,0.129,0.0295,0,0.243,0.0781,102.698
88,15399581,0.702,0.768,-4.055,1,0.0669,0.541,0,0.105,0.574,70.056
88,13406634,0.76,0.607,-6.274,1,0.0964,0.00277,0,0.132,0.709,105.979
88,91670526,0.747,0.458,-6.891,1,0.303,0.451,0,0.252,0.47,75.029
88,72903503,0.806,0.546,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986
88,72903503,0.676,0.509,-6.838,0,0.0423,0.0221,0,0.221,0.313,81.981
88,91670526,0.662,0.6,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979
88,15399581,0.867,0.768,-3.73,1,0.0791,0.18,0,0.254,0.34,102.021
88,15399581,0.802,0.748,-5.708,1,0.207,0.24,0,0.165,0.516,150.063
88,72903503,0.718,0.638,-3.479,1,0.031,0.0412,0,0.169,0.835,121.242
88,15399581,0.786,0.683,-5.397,1,0.205,0.173,0,0.706,0.57,126.002
88,72903503,0.558,0.296,-9.18,1,0.0427,0.907,0,0.108,0.463,76.04
88,15399581,0.734,0.703,-6.256,1,0.355,0.237,1.99E-06,0.413,0.608,151.923
88,72903503,0.539,0.715,-6.565,0,0.0319,0.244,0,0.0861,0.279,107.973
88,45406333,0.415,0.554,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318
88,91670526,0.637,0.733,-4.413,0,0.0563,0.0149,0,0.162,0.431,131.004
