,Album_Id,Album_Type,Href,Album_Name,Label,Release_date,Release_date_precision,Total_tracks,Uri
536,3VKVZ7PvA64NtVJChPGDaH,single,https://api.spotify.com/v1/albums/3VKVZ7PvA64NtVJChPGDaH,I Love Me,Island Records,2020-03-06,day,1,spotify:album:3VKVZ7PvA64NtVJChPGDaH
537,32lkvwsTJrI3SVQUuKTy2R,single,https://api.spotify.com/v1/albums/32lkvwsTJrI3SVQUuKTy2R,Six Feet Apart,River House Artists/Columbia Nashville,2020-05-01,day,1,spotify:album:32lkvwsTJrI3SVQUuKTy2R
538,3CXa4AY5Rt4kymz1vW90WR,album,https://api.spotify.com/v1/albums/3CXa4AY5Rt4kymz1vW90WR,Home State,MCA Nashville,2018-03-23,day,12,spotify:album:3CXa4AY5Rt4kymz1vW90WR
539,68enXe5XcJdciSDAZr0Alr,album,https://api.spotify.com/v1/albums/68enXe5XcJdciSDAZr0Alr,Manic,Capitol Records,2020-01-17,day,16,spotify:album:68enXe5XcJdciSDAZr0Alr
540,6b3LhhX9Lt2861Dsh3ZCC2,single,https://api.spotify.com/v1/albums/6b3LhhX9Lt2861Dsh3ZCC2,Slide,MBK Entertainment/RCA Records,2019-09-27,day,1,spotify:album:6b3LhhX9Lt2861Dsh3ZCC2
541,1qgJNWnPIeK9rx7hF8JCPK,album,https://api.spotify.com/v1/albums/1qgJNWnPIeK9rx7hF8JCPK,Over It,LVRN/Interscope Records,2019-10-04,day,18,spotify:album:1qgJNWnPIeK9rx7hF8JCPK
542,6HJDrXs0hpebaRFKA1sF90,single,https://api.spotify.com/v1/albums/6HJDrXs0hpebaRFKA1sF90,ROXANNE,Arizona Zervas,2019-10-10,day,1,spotify:album:6HJDrXs0hpebaRFKA1sF90
543,2uDTi1PlpSpvAv7IRAoAEU,single,https://api.spotify.com/v1/albums/2uDTi1PlpSpvAv7IRAoAEU,HIGHEST IN THE ROOM,Cactus Jack / Epic,2019-10-04,day,1,spotify:album:2uDTi1PlpSpvAv7IRAoAEU
544,4ow6xJwn49gpWz7iHpOzWY,single,https://api.spotify.com/v1/albums/4ow6xJwn49gpWz7iHpOzWY,"10,000 Hours (with Justin Bieber)",Warner Music Nashville,2019-10-04,day,1,spotify:album:4ow6xJwn49gpWz7iHpOzWY
545,42WVQWuf1teDysXiOupIZt,album,https://api.spotify.com/v1/albums/42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,Epic/Grand Hustle,2016-09-16,day,14,spotify:album:42WVQWuf1teDysXiOupIZt
546,6hUnGxVRgPgUfctjN19fIE,single,https://api.spotify.com/v1/albums/6hUnGxVRgPgUfctjN19fIE,Sasuke,Generation Now/Atlantic,2020-04-24,day,1,spotify:album:6hUnGxVRgPgUfctjN19fIE
547,5vjOhA7AkB9WK7I2NnzIex,album,https://api.spotify.com/v1/albums/5vjOhA7AkB9WK7I2NnzIex,38 Baby 2,"Never Broke Again, LLC",2020-04-24,day,17,spotify:album:5vjOhA7AkB9WK7I2NnzIex
548,0fEO7g2c5onkaXsybEtuD2,album,https://api.spotify.com/v1/albums/0fEO7g2c5onkaXsybEtuD2,Eternal Atake (Deluxe) - LUV vs. The World 2,Generation Now/Atlantic,2020-03-13,day,32,spotify:album:0fEO7g2c5onkaXsybEtuD2
549,1168pCxg0HeTRqyutFf4o1,album,https://api.spotify.com/v1/albums/1168pCxg0HeTRqyutFf4o1,ALICIA,RCA Records Label,2020-12-18,day,18,spotify:album:1168pCxg0HeTRqyutFf4o1
550,14YY4ksyKkVbBsZ5TJt0Zr,album,https://api.spotify.com/v1/albums/14YY4ksyKkVbBsZ5TJt0Zr,PTSD,Machine Entertainment Group - G Herbo,2020-02-28,day,14,spotify:album:14YY4ksyKkVbBsZ5TJt0Zr
551,1NsTSXjVNE7XmZ8PmyW0wl,album,https://api.spotify.com/v1/albums/1NsTSXjVNE7XmZ8PmyW0wl,KIRK,South Coast Music Group/Interscope Records,2019-09-27,day,13,spotify:album:1NsTSXjVNE7XmZ8PmyW0wl
552,1BfLzaTFI5qKsAAk0Ae6aV,album,https://api.spotify.com/v1/albums/1BfLzaTFI5qKsAAk0Ae6aV,Indigo,Chris Brown Entertainment/RCA Records,2019-06-28,day,32,spotify:album:1BfLzaTFI5qKsAAk0Ae6aV
553,2ZzatxW5gv1XZ0uai8TKxk,album,https://api.spotify.com/v1/albums/2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,Columbia,2020-01-31,day,14,spotify:album:2ZzatxW5gv1XZ0uai8TKxk
554,7mKevNHhVnZER3BLgI8O4F,single,https://api.spotify.com/v1/albums/7mKevNHhVnZER3BLgI8O4F,Tusa,TUSA - Karol G & Nicki Minaj,2019-11-07,day,1,spotify:album:7mKevNHhVnZER3BLgI8O4F
555,4OUdmzLsYYpcUbCPS7TTZ7,single,https://api.spotify.com/v1/albums/4OUdmzLsYYpcUbCPS7TTZ7,I Dare You (Multi-Language Duets),Atlantic Records,2020-04-16,day,6,spotify:album:4OUdmzLsYYpcUbCPS7TTZ7
556,2TbrXjwWklhT7JrC5sdUkf,album,https://api.spotify.com/v1/albums/2TbrXjwWklhT7JrC5sdUkf,The New Toronto 3,Interscope Records,2020-04-10,day,16,spotify:album:2TbrXjwWklhT7JrC5sdUkf
557,4WE4KsdoZbISWStEzfcxvH,single,https://api.spotify.com/v1/albums/4WE4KsdoZbISWStEzfcxvH,Suicidal (Remix) [feat. Juice WRLD],P2020,2020-03-13,day,1,spotify:album:4WE4KsdoZbISWStEzfcxvH
558,5obQ9rPASQW2mLxYM8Ko6Z,album,https://api.spotify.com/v1/albums/5obQ9rPASQW2mLxYM8Ko6Z,Rare (Deluxe),Interscope Records,2020-04-09,day,17,spotify:album:5obQ9rPASQW2mLxYM8Ko6Z
559,50ZTMRi6Biq1i1pWbcaKaJ,single,https://api.spotify.com/v1/albums/50ZTMRi6Biq1i1pWbcaKaJ,The Other Side (from Trolls World Tour),RCA Records Label,2020-02-26,day,1,spotify:album:50ZTMRi6Biq1i1pWbcaKaJ
560,0YgJpsCDakroRHWZ8WzgiT,single,https://api.spotify.com/v1/albums/0YgJpsCDakroRHWZ8WzgiT,What She Wants Tonight,Capitol Records Nashville,2019-10-24,day,1,spotify:album:0YgJpsCDakroRHWZ8WzgiT
561,1NAmidJlEaVgA3MpcPFYGq,album,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,Lover,Taylor Swift,2019-08-23,day,18,spotify:album:1NAmidJlEaVgA3MpcPFYGq
562,56Abu6NLfNM5X7rJhrUdO4,single,https://api.spotify.com/v1/albums/56Abu6NLfNM5X7rJhrUdO4,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Quality Control Music/Motown Records,2020-03-09,day,1,spotify:album:56Abu6NLfNM5X7rJhrUdO4
563,34LUTyhy4RZkfjvnF0gWu4,single,https://api.spotify.com/v1/albums/34LUTyhy4RZkfjvnF0gWu4,B.I.T.C.H.,300 Entertainment,2020-01-24,day,1,spotify:album:34LUTyhy4RZkfjvnF0gWu4
564,4pmyFpGicLLIgNPc1TQXKc,single,https://api.spotify.com/v1/albums/4pmyFpGicLLIgNPc1TQXKc,Boss Bitch,Atlantic Records,2020-01-23,day,1,spotify:album:4pmyFpGicLLIgNPc1TQXKc
565,4yf4bD1iM96hBH6aIc6SaF,album,https://api.spotify.com/v1/albums/4yf4bD1iM96hBH6aIc6SaF,Experiment Extended,RCA Records Label Nashville,2019-11-01,day,15,spotify:album:4yf4bD1iM96hBH6aIc6SaF
566,1nYnm2JXB13BYcsOnjGwGs,single,https://api.spotify.com/v1/albums/1nYnm2JXB13BYcsOnjGwGs,Last Time I Say Sorry,RCA Records Label Nashville,2020-03-27,day,1,spotify:album:1nYnm2JXB13BYcsOnjGwGs
567,3SgvmlSsTrMuqICaOTlo0p,single,https://api.spotify.com/v1/albums/3SgvmlSsTrMuqICaOTlo0p,What A Man Gotta Do,Republic Records,2020-01-17,day,1,spotify:album:3SgvmlSsTrMuqICaOTlo0p
568,393l0NdTr8Rv0hybf4FTxy,single,https://api.spotify.com/v1/albums/393l0NdTr8Rv0hybf4FTxy,Woah,Quality Control/Motown Records,2019-11-08,day,1,spotify:album:393l0NdTr8Rv0hybf4FTxy
569,3XlxfDJEXSDdMFWh1hsg16,album,https://api.spotify.com/v1/albums/3XlxfDJEXSDdMFWh1hsg16,PARTYMOBILE,OVO Sound,2020-03-26,day,15,spotify:album:3XlxfDJEXSDdMFWh1hsg16
570,0uLz2ygHQAtLknyGasJOr5,single,https://api.spotify.com/v1/albums/0uLz2ygHQAtLknyGasJOr5,Know Your Worth,"Right Hand Music Group, LLC/RCA Records",2020-02-04,day,1,spotify:album:0uLz2ygHQAtLknyGasJOr5
571,1nzUj7VkiaytMmf2KrhK2L,album,https://api.spotify.com/v1/albums/1nzUj7VkiaytMmf2KrhK2L,AI YoungBoy 2,"Never Broke Again, LLC",2019-10-11,day,18,spotify:album:1nzUj7VkiaytMmf2KrhK2L
572,3fxzSn0ObgCjLadyR53ohN,single,https://api.spotify.com/v1/albums/3fxzSn0ObgCjLadyR53ohN,Vete,Rimas Entertainment LLC,2019-11-21,day,1,spotify:album:3fxzSn0ObgCjLadyR53ohN
573,4M07HWIlZr7zoXoxDHR5mz,compilation,https://api.spotify.com/v1/albums/4M07HWIlZr7zoXoxDHR5mz,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Walt Disney Records,2019-11-15,day,46,spotify:album:4M07HWIlZr7zoXoxDHR5mz
574,3YPFaTR7WMi1Hd4NVKdCJx,album,https://api.spotify.com/v1/albums/3YPFaTR7WMi1Hd4NVKdCJx,Rare,Interscope Records,2020-01-10,day,13,spotify:album:3YPFaTR7WMi1Hd4NVKdCJx
575,2motAeq8jZvHkF4VpbWSHf,single,https://api.spotify.com/v1/albums/2motAeq8jZvHkF4VpbWSHf,To Die For,Capitol,2020-02-14,day,1,spotify:album:2motAeq8jZvHkF4VpbWSHf
576,7hBV0wo7cDHZQLYnuOJ312,album,https://api.spotify.com/v1/albums/7hBV0wo7cDHZQLYnuOJ312,Cuz I Love You (Super Deluxe),Nice Life/Atlantic,2019-04-17,day,16,spotify:album:7hBV0wo7cDHZQLYnuOJ312
577,0wEnZguPw6l4Rcdgzcm5qv,album,https://api.spotify.com/v1/albums/0wEnZguPw6l4Rcdgzcm5qv,Different 'Round Here,BMLG Records,2019-09-20,day,14,spotify:album:0wEnZguPw6l4Rcdgzcm5qv
578,4uTOUYhLrGRKkfxfPKTkuy,single,https://api.spotify.com/v1/albums/4uTOUYhLrGRKkfxfPKTkuy,Futsal Shuffle 2020,Generation Now/Atlantic,2019-12-12,day,1,spotify:album:4uTOUYhLrGRKkfxfPKTkuy
579,2ua5bFkZLZl1lIgKWtYZIz,album,https://api.spotify.com/v1/albums/2ua5bFkZLZl1lIgKWtYZIz,Pink Tape,Generation Now/Atlantic,2023-06-30,day,26,spotify:album:2ua5bFkZLZl1lIgKWtYZIz
580,1jToVugwBEzcak8gJNZG2f,album,https://api.spotify.com/v1/albums/1jToVugwBEzcak8gJNZG2f,GINGER,Question Everything/RCA Records,2019-08-23,day,12,spotify:album:1jToVugwBEzcak8gJNZG2f
581,0xzScN8P3hQAz3BT3YYX5w,album,https://api.spotify.com/v1/albums/0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),Island Records,2019-06-19,day,16,spotify:album:0xzScN8P3hQAz3BT3YYX5w
582,0S0KGZnfBGSIssfF54WSJh,album,https://api.spotify.com/v1/albums/0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Darkroom/Interscope Records,2019-03-29,day,14,spotify:album:0S0KGZnfBGSIssfF54WSJh
583,0eu2mZjF6JQTuLCu9ils6m,album,https://api.spotify.com/v1/albums/0eu2mZjF6JQTuLCu9ils6m,Old Dominion,RCA Records Label Nashville,2019-10-25,day,17,spotify:album:0eu2mZjF6JQTuLCu9ils6m
584,5W1XY5ucNATjTULERvXx9j,album,https://api.spotify.com/v1/albums/5W1XY5ucNATjTULERvXx9j,MAP OF THE SOUL : 7,BIGHIT MUSIC,2020-02-21,day,20,spotify:album:5W1XY5ucNATjTULERvXx9j
585,6mhlquPOu46v4c7nXS35mX,album,https://api.spotify.com/v1/albums/6mhlquPOu46v4c7nXS35mX,"Still Flexin, Still Steppin","Never Broke Again, LLC",2020-02-21,day,14,spotify:album:6mhlquPOu46v4c7nXS35mX
586,0cZAE6guibfcYmTZD7hiae,album,https://api.spotify.com/v1/albums/0cZAE6guibfcYmTZD7hiae,Artist 2.0,Highbridge the Label / Atlantic Records,2020-02-14,day,20,spotify:album:0cZAE6guibfcYmTZD7hiae
587,7EpN0TPMSMqGKVjIEzc0Ts,album,https://api.spotify.com/v1/albums/7EpN0TPMSMqGKVjIEzc0Ts,Mercury Lane,Stoney Creek Records,2018-10-12,day,15,spotify:album:7EpN0TPMSMqGKVjIEzc0Ts
588,5sXSHscDjBez8VF20cSyad,single,https://api.spotify.com/v1/albums/5sXSHscDjBez8VF20cSyad,No Time To Die,Darkroom/Interscope Records,2020-02-13,day,1,spotify:album:5sXSHscDjBez8VF20cSyad
589,3WSazrD65bFptRnMvnesVH,single,https://api.spotify.com/v1/albums/3WSazrD65bFptRnMvnesVH,MELT,Photo Finish Records,2018-09-21,day,7,spotify:album:3WSazrD65bFptRnMvnesVH
590,1Uf67JAtkVWfdydzFFqNF2,album,https://api.spotify.com/v1/albums/1Uf67JAtkVWfdydzFFqNF2,Happiness Begins,Jonas Brothers Recording,2019-06-07,day,14,spotify:album:1Uf67JAtkVWfdydzFFqNF2
591,5Nux7ozBJ5KJ02QYWwrneR,single,https://api.spotify.com/v1/albums/5Nux7ozBJ5KJ02QYWwrneR,I Don't Care (with Justin Bieber),Atlantic Records UK,2019-05-10,day,1,spotify:album:5Nux7ozBJ5KJ02QYWwrneR
592,3oIFxDIo2fwuk4lwCmFZCx,album,https://api.spotify.com/v1/albums/3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,Atlantic Records UK,2019-07-12,day,15,spotify:album:3oIFxDIo2fwuk4lwCmFZCx
593,4MZnolldq7ciKKlbVDzLm5,album,https://api.spotify.com/v1/albums/4MZnolldq7ciKKlbVDzLm5,Meet The Woo 2,Victor Victor Worldwide,2020-02-07,day,13,spotify:album:4MZnolldq7ciKKlbVDzLm5
594,2KJjOBX280F3hZZE1xO33O,album,https://api.spotify.com/v1/albums/2KJjOBX280F3hZZE1xO33O,Cuz I Love You (Super Deluxe),Nice Life/Atlantic,2019-04-19,day,16,spotify:album:2KJjOBX280F3hZZE1xO33O
595,5PGZpfzDkbbTvhDAuZlSQo,single,https://api.spotify.com/v1/albums/5PGZpfzDkbbTvhDAuZlSQo,Give No Fxk,Quality Control Music/Motown Records,2020-02-14,day,1,spotify:album:5PGZpfzDkbbTvhDAuZlSQo
596,3t6Z2qoBVCS4NHNI25XECH,single,https://api.spotify.com/v1/albums/3t6Z2qoBVCS4NHNI25XECH,Bandit (with YoungBoy Never Broke Again),Grade A Productions/Interscope Records,2019-10-04,day,1,spotify:album:3t6Z2qoBVCS4NHNI25XECH
597,2IvvAdx63KEfVHPAvYdQ1O,single,https://api.spotify.com/v1/albums/2IvvAdx63KEfVHPAvYdQ1O,Yikes,Young Money/Cash Money Records,2020-02-07,day,1,spotify:album:2IvvAdx63KEfVHPAvYdQ1O
598,1bnHPO4dKK7IjvgrtVBcQh,album,https://api.spotify.com/v1/albums/1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,300 Entertainment/Atl,2019-08-16,day,19,spotify:album:1bnHPO4dKK7IjvgrtVBcQh
599,2x657XotA7LCsPElXmXX4W,album,https://api.spotify.com/v1/albums/2x657XotA7LCsPElXmXX4W,Funeral,"Young Money Records, Inc.",2020-01-31,day,24,spotify:album:2x657XotA7LCsPElXmXX4W
600,5EzDhyNZuO7kuaABHwbBKX,album,https://api.spotify.com/v1/albums/5EzDhyNZuO7kuaABHwbBKX,Nectar,88rising Music/Warner Records,2020-09-25,day,18,spotify:album:5EzDhyNZuO7kuaABHwbBKX
601,4IRiXE5NROxknUSAUSjMoO,single,https://api.spotify.com/v1/albums/4IRiXE5NROxknUSAUSjMoO,7 EP,Columbia,2019-06-21,day,8,spotify:album:4IRiXE5NROxknUSAUSjMoO
602,30FZign4ARPElEZ23nU0ns,single,https://api.spotify.com/v1/albums/30FZign4ARPElEZ23nU0ns,Keii,"2020 Real Hasta La Muerte, LLC",2020-02-07,day,1,spotify:album:30FZign4ARPElEZ23nU0ns
603,4A78487MGk0C4nLEVO1DWE,single,https://api.spotify.com/v1/albums/4A78487MGk0C4nLEVO1DWE,Believe (feat. Justin Timberlake),MMG/Atlantic,2020-02-07,day,1,spotify:album:4A78487MGk0C4nLEVO1DWE
604,07oupZyy8xBQq0RQmXmg5z,single,https://api.spotify.com/v1/albums/07oupZyy8xBQq0RQmXmg5z,Easy (Remix),Def Jam Recordings,2019-05-31,day,1,spotify:album:07oupZyy8xBQq0RQmXmg5z
605,5gdoRB1AUsGnScCuZ8gmPp,album,https://api.spotify.com/v1/albums/5gdoRB1AUsGnScCuZ8gmPp,Heartbreak Weather,Capitol Records,2020-03-13,day,14,spotify:album:5gdoRB1AUsGnScCuZ8gmPp
606,6vVhekA9LRg0MWIQaxI37f,album,https://api.spotify.com/v1/albums/6vVhekA9LRg0MWIQaxI37f,Chixtape 5,Mad Love/Interscope Records,2019-11-15,day,18,spotify:album:6vVhekA9LRg0MWIQaxI37f
607,7Cw4LObzgnVqSlkuIyywtI,album,https://api.spotify.com/v1/albums/7Cw4LObzgnVqSlkuIyywtI,DIE FOR MY BITCH,Baby Keem LLC,2019-07-19,day,14,spotify:album:7Cw4LObzgnVqSlkuIyywtI
608,5LGsh3kexUfi3qkIIxb8vK,single,https://api.spotify.com/v1/albums/5LGsh3kexUfi3qkIIxb8vK,Only The Young (Featured in Miss Americana),Taylor Swift,2020-01-31,day,1,spotify:album:5LGsh3kexUfi3qkIIxb8vK
609,5kQY1TXZGxVUKVgK4Rq4mf,single,https://api.spotify.com/v1/albums/5kQY1TXZGxVUKVgK4Rq4mf,Letter To Nipsey (feat. Roddy Ricch),MMG/Atlantic,2020-01-27,day,1,spotify:album:5kQY1TXZGxVUKVgK4Rq4mf
610,5sY6UIQ32GqwMLAfSNEaXb,album,https://api.spotify.com/v1/albums/5sY6UIQ32GqwMLAfSNEaXb,Circles,Warner Records,2020-01-17,day,12,spotify:album:5sY6UIQ32GqwMLAfSNEaXb
611,766Hr0WDvATeOSIo41JvNs,album,https://api.spotify.com/v1/albums/766Hr0WDvATeOSIo41JvNs,TREAT MYSELF,Epic,2020-01-31,day,15,spotify:album:766Hr0WDvATeOSIo41JvNs
612,6Wq84YPRzpAIY8CEeluUlv,album,https://api.spotify.com/v1/albums/6Wq84YPRzpAIY8CEeluUlv,Time Served,N-Less Entertainment/Interscope Records,2020-01-10,day,15,spotify:album:6Wq84YPRzpAIY8CEeluUlv
613,71BrrQxz8mZAneNSDE9Lov,single,https://api.spotify.com/v1/albums/71BrrQxz8mZAneNSDE9Lov,Panini,Columbia,2019-09-13,day,2,spotify:album:71BrrQxz8mZAneNSDE9Lov
614,5SBdHir3OHo2WZN0F3Pnbr,album,https://api.spotify.com/v1/albums/5SBdHir3OHo2WZN0F3Pnbr,The Idea Of Her,Warner Records,2021-03-26,day,10,spotify:album:5SBdHir3OHo2WZN0F3Pnbr
615,6t7956yu5zYf5A829XRiHC,album,https://api.spotify.com/v1/albums/6t7956yu5zYf5A829XRiHC,The Marshall Mathers LP,Interscope,2000-05-23,day,18,spotify:album:6t7956yu5zYf5A829XRiHC
616,0JRDNN0AuZZiwyrOWkNDXC,album,https://api.spotify.com/v1/albums/0JRDNN0AuZZiwyrOWkNDXC,Wow... That's Crazy,MMG/Warner Records,2019-10-11,day,15,spotify:album:0JRDNN0AuZZiwyrOWkNDXC
617,6KT8x5oqZJl9CcnM66hddo,album,https://api.spotify.com/v1/albums/6KT8x5oqZJl9CcnM66hddo,Free Spirit,"Right Hand Music Group, LLC/RCA Records",2019-04-05,day,17,spotify:album:6KT8x5oqZJl9CcnM66hddo
618,2Ni5tXmyXPTG4jeQxvSqjv,album,https://api.spotify.com/v1/albums/2Ni5tXmyXPTG4jeQxvSqjv,Ocean,BMLG Records,2019-11-15,day,13,spotify:album:2Ni5tXmyXPTG4jeQxvSqjv
619,27JROxwlU2KnOg1Kgp8Wak,single,https://api.spotify.com/v1/albums/27JROxwlU2KnOg1Kgp8Wak,Eleven (feat. Summer Walker),"Right Hand Music Group, LLC/RCA Records",2020-05-01,day,1,spotify:album:27JROxwlU2KnOg1Kgp8Wak
620,7BRuKFs9BFuba9TlMs2ZLd,album,https://api.spotify.com/v1/albums/7BRuKFs9BFuba9TlMs2ZLd,Bigger Love,Columbia,2020-06-19,day,16,spotify:album:7BRuKFs9BFuba9TlMs2ZLd
621,3KrYBAbfxlssMirZLs6HzZ,single,https://api.spotify.com/v1/albums/3KrYBAbfxlssMirZLs6HzZ,Nice To Meet Ya,Capitol Records,2019-10-04,day,1,spotify:album:3KrYBAbfxlssMirZLs6HzZ
622,5p3gSxNiXeYlPlztVAUjB2,single,https://api.spotify.com/v1/albums/5p3gSxNiXeYlPlztVAUjB2,"All I Want (From ""High School Musical: The Musical: The Series"")",Walt Disney Records,2019-11-27,day,2,spotify:album:5p3gSxNiXeYlPlztVAUjB2
623,0O1PJ0t69iTO5yWrIeIga0,album,https://api.spotify.com/v1/albums/0O1PJ0t69iTO5yWrIeIga0,Baby On Baby,South Coast Music Group/Interscope Records,2019-03-01,day,13,spotify:album:0O1PJ0t69iTO5yWrIeIga0
624,7HUt8oIXR90aLnzugUXM6U,single,https://api.spotify.com/v1/albums/7HUt8oIXR90aLnzugUXM6U,20/20,Columbia,2020-01-01,day,1,spotify:album:7HUt8oIXR90aLnzugUXM6U
625,6C0coU7f0IRh3F8FEoh13N,single,https://api.spotify.com/v1/albums/6C0coU7f0IRh3F8FEoh13N,Struggle Baby,Lil Jr.,2017-01-15,day,1,spotify:album:6C0coU7f0IRh3F8FEoh13N
626,34GQP3dILpyCN018y2k61L,album,https://api.spotify.com/v1/albums/34GQP3dILpyCN018y2k61L,BALLADS 1,88rising Music/Warner Records,2018-10-26,day,12,spotify:album:34GQP3dILpyCN018y2k61L
627,0tKX7BLXiiRgXUKYdJzjEz,album,https://api.spotify.com/v1/albums/0tKX7BLXiiRgXUKYdJzjEz,A Love Letter To You 4,"TenThousand Projects, LLC",2019-11-22,day,21,spotify:album:0tKX7BLXiiRgXUKYdJzjEz
628,7L5mva8yC5ctamvs4XzgpR,single,https://api.spotify.com/v1/albums/7L5mva8yC5ctamvs4XzgpR,Yellow Hearts,Arista Records,2019-06-18,day,1,spotify:album:7L5mva8yC5ctamvs4XzgpR
629,5wi0oKiF99ZVACf6oTTsp2,single,https://api.spotify.com/v1/albums/5wi0oKiF99ZVACf6oTTsp2,Let Me Know (I Wonder Why Freestyle),Grade A Productions/Interscope Records,2019-12-07,day,1,spotify:album:5wi0oKiF99ZVACf6oTTsp2
630,2MFS6WG6jnPAgvJpV3PehR,album,https://api.spotify.com/v1/albums/2MFS6WG6jnPAgvJpV3PehR,Carte Blanche,DJ Snake Music Productions Limited,2019-07-25,day,17,spotify:album:2MFS6WG6jnPAgvJpV3PehR
631,54tInqO543zy0Y5F2VsUQI,album,https://api.spotify.com/v1/albums/54tInqO543zy0Y5F2VsUQI,Amala,MAU Records,2018-03-30,day,13,spotify:album:54tInqO543zy0Y5F2VsUQI
632,1PTTAq0OxggVgqP5WTYWDh,single,https://api.spotify.com/v1/albums/1PTTAq0OxggVgqP5WTYWDh,China,"2019 Real Hasta La Muerte, LLC.",2019-07-19,day,1,spotify:album:1PTTAq0OxggVgqP5WTYWDh
633,2F3p43snbF1x5QKAfiY6iS,compilation,https://api.spotify.com/v1/albums/2F3p43snbF1x5QKAfiY6iS,Christmas Classics,UME - Global Clearing House,2023-06-30,day,82,spotify:album:2F3p43snbF1x5QKAfiY6iS
634,67vlDQxXPo2JKnZ5e6tHKY,album,https://api.spotify.com/v1/albums/67vlDQxXPo2JKnZ5e6tHKY,A Legendary Christmas,Columbia,2019-11-08,day,19,spotify:album:67vlDQxXPo2JKnZ5e6tHKY
635,29FoTD5vBY3Fq1QWhbl3FM,single,https://api.spotify.com/v1/albums/29FoTD5vBY3Fq1QWhbl3FM,Hate Me (with Juice WRLD),Polydor Records,2019-06-26,day,1,spotify:album:29FoTD5vBY3Fq1QWhbl3FM
636,6tkjU4Umpo79wwkgPMV3nZ,album,https://api.spotify.com/v1/albums/6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,Juice WRLD Mixtape / ISR P&D,2018-12-10,day,17,spotify:album:6tkjU4Umpo79wwkgPMV3nZ
637,77XYvWXwhk3AKFvfmSXjIc,single,https://api.spotify.com/v1/albums/77XYvWXwhk3AKFvfmSXjIc,Dirty Iyanna,"Never Broke Again, LLC",2019-12-12,day,2,spotify:album:77XYvWXwhk3AKFvfmSXjIc
638,6KuvJ7yluj7KuMDm9ydXM1,single,https://api.spotify.com/v1/albums/6KuvJ7yluj7KuMDm9ydXM1,Famous Hoes,Warner Records,2019-12-10,day,1,spotify:album:6KuvJ7yluj7KuMDm9ydXM1
639,7zfsq2Hboh0SZMcWo2ASkD,single,https://api.spotify.com/v1/albums/7zfsq2Hboh0SZMcWo2ASkD,Legends,Juice WRLD / Interscope PS,2018-06-22,day,1,spotify:album:7zfsq2Hboh0SZMcWo2ASkD
640,1btu0SV2DOI5HoFsvUd78F,album,https://api.spotify.com/v1/albums/1btu0SV2DOI5HoFsvUd78F,Death Race For Love (Bonus Track Version),Grade A Productions/Interscope Records,2019-03-08,day,23,spotify:album:1btu0SV2DOI5HoFsvUd78F
641,5JnnrTE35MQagEnEkFthiF,single,https://api.spotify.com/v1/albums/5JnnrTE35MQagEnEkFthiF,Christmas Tree Farm,Taylor Swift,2019-12-06,day,1,spotify:album:5JnnrTE35MQagEnEkFthiF
642,3hn46RDrEmoi4XhLjgdNjZ,album,https://api.spotify.com/v1/albums/3hn46RDrEmoi4XhLjgdNjZ,Bad Vibes Forever,Bad Vibes Forever / EMPIRE,2019-12-06,day,25,spotify:album:3hn46RDrEmoi4XhLjgdNjZ
643,2yXYlRyEDDjZwKJ9nZbSib,single,https://api.spotify.com/v1/albums/2yXYlRyEDDjZwKJ9nZbSib,We Were,Capitol Records Nashville,2019-05-14,day,1,spotify:album:2yXYlRyEDDjZwKJ9nZbSib
644,3H4fSwQCPxXkVS10z9er8t,album,https://api.spotify.com/v1/albums/3H4fSwQCPxXkVS10z9er8t,Family Ties,RNG / EMPIRE,2019-12-06,day,11,spotify:album:3H4fSwQCPxXkVS10z9er8t
645,1ft5RivOWEdZT3nfqThV7K,album,https://api.spotify.com/v1/albums/1ft5RivOWEdZT3nfqThV7K,Ghetto Gospel,Alamo,2019-11-01,day,14,spotify:album:1ft5RivOWEdZT3nfqThV7K
646,7baaCf70tVcUBL2bbkuXjo,single,https://api.spotify.com/v1/albums/7baaCf70tVcUBL2bbkuXjo,How Do You Sleep?,Capitol,2019-07-19,day,1,spotify:album:7baaCf70tVcUBL2bbkuXjo
647,46xdC4Qcvscfs3Ai2RIHcv,album,https://api.spotify.com/v1/albums/46xdC4Qcvscfs3Ai2RIHcv,The Search,NF Real Music,2019-07-26,day,20,spotify:album:46xdC4Qcvscfs3Ai2RIHcv
